insertId,timestamp,logName,receiveTimestamp,labels.authorization.k8s.io/reason,labels.authorization.k8s.io/decision,resource.type,resource.labels.project_id,resource.labels.location,resource.labels.cluster_name,protoPayload.@type,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo,protoPayload.methodName,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.resourceName,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,operation.id,operation.producer,operation.last,operation.first,protoPayload.request.@type,protoPayload.request.metadata.name,protoPayload.request.metadata.labels.kubernetes.io/bootstrapping,protoPayload.request.metadata.annotations.rbac.authorization.kubernetes.io/autoupdate,protoPayload.request.metadata.namespace,protoPayload.request.apiVersion,protoPayload.request.kind,protoPayload.request.roleRef.name,protoPayload.request.roleRef.kind,protoPayload.request.roleRef.apiGroup,protoPayload.request.subjects,protoPayload.response.@type,protoPayload.response.metadata.name,protoPayload.response.metadata.labels.kubernetes.io/bootstrapping,protoPayload.response.metadata.annotations.rbac.authorization.kubernetes.io/autoupdate,protoPayload.response.metadata.namespace,protoPayload.response.metadata.creationTimestamp,protoPayload.response.metadata.managedFields,protoPayload.response.metadata.uid,protoPayload.response.metadata.resourceVersion,protoPayload.response.apiVersion,protoPayload.response.kind,protoPayload.response.roleRef.name,protoPayload.response.roleRef.kind,protoPayload.response.roleRef.apiGroup,protoPayload.response.subjects
synth_event_68701_6fd8df990b,2026-02-07T18:41:16.0000000Z,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2026-02-07T18:42:02.0000000Z,,allow,k8s_cluster,project-observability,europe-west1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'api/v1/namespaces/payments/secrets/system:secrets-40076', 'permission': 'io.k8s.core.v1.secrets.create', 'granted': True}]",io.k8s.core.v1.secrets.create,198.18.246.170,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,api/v1/namespaces/payments/secrets/system:secrets-40076,k8s.io,0,OK,operation_synth_3856513,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68711_ebde0c1fa8,2025-12-21T11:42:19.0000000Z,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-12-21T11:46:05.0000000Z,,allow,k8s_cluster,project-ml,asia-southeast1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'api/v1/namespaces/kube-system/configmaps/system:configmaps-76183', 'permission': 'io.k8s.core.v1.configmaps.create', 'granted': True}]",io.k8s.core.v1.configmaps.create,198.18.127.150,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,api/v1/namespaces/kube-system/configmaps/system:configmaps-76183,k8s.io,0,OK,operation_synth_8515885,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68721_c26fb78f7f,2025-09-26T13:11:42.0000000Z,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-09-26T13:14:43.0000000Z,,allow,k8s_cluster,project-ml,us-central1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/staging/rolebindings/system:rb-36765', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.71.148,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,rbac.authorization.k8s.io/v1/namespaces/staging/rolebindings/system:rb-36765,k8s.io,0,OK,operation_synth_2776406,k8s.io,True,True,rbac.authorization.k8s.io/v1.RoleBinding,system:rb-36765,rbac-defaults,true,staging,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-36765,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'staging'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'staging'}]",rbac.authorization.k8s.io/v1.RoleBinding,system:rb-36765,rbac-defaults,true,staging,2025-09-26T13:11:42.0000000Z,"[{'time': '2025-09-26T13:11:42.0000000Z', 'operation': 'Update', 'apiVersion': 'rbac.authorization.k8s.io/v1', 'fieldsType': 'FieldsV1', 'fieldsV1': {'f:metadata': {'f:annotations': {'.': {}, 'f:rbac.authorization.kubernetes.io/autoupdate': {}}, 'f:labels': {'.': {}, 'f:kubernetes.io/bootstrapping': {}}}, 'f:roleRef': {}, 'f:subjects': {}}, 'manager': 'kube-apiserver'}]",9499992b-1469-4e01-b8a3-33c9d49b47db,737751994832774041,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-36765,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'staging'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'staging'}]"
synth_event_68731_f1a33b690c,2025-02-23T17:58:15.0000000Z,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-02-23T17:59:55.0000000Z,,allow,k8s_cluster,project-finops,asia-southeast1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-22842', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,198.18.130.14,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-22842,k8s.io,0,OK,operation_synth_5032084,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68741_0f33af5514,2025-08-14T10:09:28.0000000Z,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-08-14T10:12:11.0000000Z,,allow,k8s_cluster,project-finops,europe-west4,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/monitoring/rolebindings/system:rb-27210', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.152.244,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,rbac.authorization.k8s.io/v1/namespaces/monitoring/rolebindings/system:rb-27210,k8s.io,0,OK,operation_synth_2805453,k8s.io,True,True,rbac.authorization.k8s.io/v1.RoleBinding,system:rb-27210,rbac-defaults,true,monitoring,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-27210,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'monitoring'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'monitoring'}]",rbac.authorization.k8s.io/v1.RoleBinding,system:rb-27210,rbac-defaults,true,monitoring,2025-08-14T10:09:28.0000000Z,"[{'time': '2025-08-14T10:09:28.0000000Z', 'operation': 'Update', 'apiVersion': 'rbac.authorization.k8s.io/v1', 'fieldsType': 'FieldsV1', 'fieldsV1': {'f:metadata': {'f:annotations': {'.': {}, 'f:rbac.authorization.kubernetes.io/autoupdate': {}}, 'f:labels': {'.': {}, 'f:kubernetes.io/bootstrapping': {}}}, 'f:roleRef': {}, 'f:subjects': {}}, 'manager': 'kube-apiserver'}]",fa1a01fb-cbf0-49d0-8b92-8339d192b4dd,542135760405513301,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-27210,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'monitoring'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'monitoring'}]"
synth_event_68751_82b8dbe7d6,2025-06-17T19:39:21.0000000Z,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-06-17T19:42:32.0000000Z,RBAC: access denied,forbid,k8s_cluster,project-ml,europe-west4,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'gateway.networking.k8s.io/v1/namespaces/monitoring/httproutes/system:httproutes-39413', 'permission': 'io.k8s.networking.gateway.v1.httproutes.create', 'granted': False}]",io.k8s.networking.gateway.v1.httproutes.create,198.18.169.139,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,gateway.networking.k8s.io/v1/namespaces/monitoring/httproutes/system:httproutes-39413,k8s.io,7,forbidden: User 'ci-bot@company.iam.gserviceaccount.com' cannot call method 'io.k8s.networking.gateway.v1.httproutes.create' on 'gateway.networking.k8s.io/v1/namespaces/monitoring/httproutes/system:httproutes-39413',operation_synth_5185682,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68761_343152f2da,2025-02-27T18:16:37.0000000Z,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-02-27T18:19:23.0000000Z,,allow,k8s_cluster,project-ml,us-west1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'storage.k8s.io/v1/storageclasses/system:storageclasses-92598', 'permission': 'io.k8s.storage.k8s.io.v1.storageclasses.create', 'granted': True}]",io.k8s.storage.k8s.io.v1.storageclasses.create,198.18.254.62,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,storage.k8s.io/v1/storageclasses/system:storageclasses-92598,k8s.io,0,OK,operation_synth_7160318,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68771_f360ea629a,2026-01-28T21:52:27.0000000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2026-01-28T21:53:11.0000000Z,,allow,k8s_cluster,project123,europe-west1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'networking.k8s.io/v1/namespaces/monitoring/ingresses/system:ingresses-9531', 'permission': 'io.k8s.networking.k8s.io.v1.ingresses.create', 'granted': True}]",io.k8s.networking.k8s.io.v1.ingresses.create,198.19.250.49,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,networking.k8s.io/v1/namespaces/monitoring/ingresses/system:ingresses-9531,k8s.io,0,OK,operation_synth_4553347,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68781_b1d9ec3127,2026-01-26T00:35:38.0000000Z,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2026-01-26T00:38:43.0000000Z,,allow,k8s_cluster,project-observability,europe-west4,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'api/v1/namespaces/payments/endpoints/system:endpoints-69295', 'permission': 'io.k8s.core.v1.endpoints.update', 'granted': True}]",io.k8s.core.v1.endpoints.update,198.19.182.36,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,api/v1/namespaces/payments/endpoints/system:endpoints-69295,k8s.io,0,OK,operation_synth_9956519,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68791_abae372e43,2025-03-31T21:52:44.0000000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-03-31T21:54:19.0000000Z,,allow,k8s_cluster,project123,us-west1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'apps/v1/namespaces/payments/deployments/system:dep-35992', 'permission': 'io.k8s.apps.v1.deployments.update', 'granted': True}]",io.k8s.apps.v1.deployments.update,198.19.139.249,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,apps/v1/namespaces/payments/deployments/system:dep-35992,k8s.io,0,OK,operation_synth_8803743,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68801_d5bb08dc2a,2025-12-17T04:36:10.0000000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-12-17T04:38:38.0000000Z,,allow,k8s_cluster,project123,us-east1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'networking.k8s.io/v1/namespaces/security/ingresses/system:ingresses-13353', 'permission': 'io.k8s.networking.k8s.io.v1.ingresses.create', 'granted': True}]",io.k8s.networking.k8s.io.v1.ingresses.create,198.18.218.170,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,networking.k8s.io/v1/namespaces/security/ingresses/system:ingresses-13353,k8s.io,0,OK,operation_synth_8957074,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68811_7a12fe159b,2025-04-27T07:14:45.0000000Z,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-04-27T07:15:24.0000000Z,,allow,k8s_cluster,project-ml,asia-southeast1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'apps/v1/namespaces/kube-system/deployments/system:dep-19525', 'permission': 'io.k8s.apps.v1.deployments.update', 'granted': True}]",io.k8s.apps.v1.deployments.update,198.19.102.53,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,apps/v1/namespaces/kube-system/deployments/system:dep-19525,k8s.io,0,OK,operation_synth_7870857,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68821_525156f2b0,2025-12-04T02:57:09.0000000Z,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-12-04T02:58:33.0000000Z,,allow,k8s_cluster,project-ml,us-east1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'api/v1/namespaces/gateway-system/configmaps/system:configmaps-99958', 'permission': 'io.k8s.core.v1.configmaps.create', 'granted': True}]",io.k8s.core.v1.configmaps.create,198.18.28.221,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,api/v1/namespaces/gateway-system/configmaps/system:configmaps-99958,k8s.io,0,OK,operation_synth_3429421,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68831_b7c26a6d3f,2026-01-05T21:59:28.0000000Z,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2026-01-05T22:02:36.0000000Z,,allow,k8s_cluster,project-finops,europe-west1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'api/v1/namespaces/payments/endpoints/system:endpoints-81021', 'permission': 'io.k8s.core.v1.endpoints.update', 'granted': True}]",io.k8s.core.v1.endpoints.update,198.18.189.84,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,api/v1/namespaces/payments/endpoints/system:endpoints-81021,k8s.io,0,OK,operation_synth_1275407,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68841_f7954e727d,2026-01-11T04:38:05.0000000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2026-01-11T04:41:49.0000000Z,,allow,k8s_cluster,project123,us-east1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'gateway.networking.k8s.io/v1/namespaces/gateway-system/httproutes/system:httproutes-29579', 'permission': 'io.k8s.networking.gateway.v1.httproutes.create', 'granted': True}]",io.k8s.networking.gateway.v1.httproutes.create,198.19.180.147,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,gateway.networking.k8s.io/v1/namespaces/gateway-system/httproutes/system:httproutes-29579,k8s.io,0,OK,operation_synth_4812782,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68851_ea9dce79dc,2025-12-15T16:28:57.0000000Z,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-12-15T16:30:19.0000000Z,,allow,k8s_cluster,project-finops,asia-southeast1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'gateway.networking.k8s.io/v1/namespaces/staging/httproutes/system:httproutes-17486', 'permission': 'io.k8s.networking.gateway.v1.httproutes.create', 'granted': True}]",io.k8s.networking.gateway.v1.httproutes.create,198.18.97.58,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,gateway.networking.k8s.io/v1/namespaces/staging/httproutes/system:httproutes-17486,k8s.io,0,OK,operation_synth_1395956,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68861_45d0ccbacf,2025-07-12T20:27:13.0000000Z,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-07-12T20:30:51.0000000Z,,allow,k8s_cluster,project-ml,europe-west4,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/monitoring/roles/system:roles-55197', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.18.170.72,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,rbac.authorization.k8s.io/v1/namespaces/monitoring/roles/system:roles-55197,k8s.io,0,OK,operation_synth_7201662,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68871_e031743907,2025-11-04T22:53:50.0000000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-11-04T22:54:59.0000000Z,,allow,k8s_cluster,project123,asia-southeast1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'api/v1/namespaces/default/configmaps/system:configmaps-22080', 'permission': 'io.k8s.core.v1.configmaps.create', 'granted': True}]",io.k8s.core.v1.configmaps.create,198.18.11.112,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,api/v1/namespaces/default/configmaps/system:configmaps-22080,k8s.io,0,OK,operation_synth_5071486,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68881_747622f2c2,2025-11-01T11:19:19.0000000Z,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-11-01T11:19:54.0000000Z,,allow,k8s_cluster,project-ml,asia-southeast1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'apps/v1/namespaces/staging/deployments/system:dep-53344', 'permission': 'io.k8s.apps.v1.deployments.update', 'granted': True}]",io.k8s.apps.v1.deployments.update,198.18.103.186,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,apps/v1/namespaces/staging/deployments/system:dep-53344,k8s.io,0,OK,operation_synth_9171463,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68891_aed2850c00,2025-09-08T05:15:55.0000000Z,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-09-08T05:18:41.0000000Z,,allow,k8s_cluster,project-ml,us-west1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/gateway-system/roles/system:roles-57322', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.19.51.139,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,rbac.authorization.k8s.io/v1/namespaces/gateway-system/roles/system:roles-57322,k8s.io,0,OK,operation_synth_6344564,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68901_bf31a0fb23,2025-02-10T16:27:35.0000000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-02-10T16:31:30.0000000Z,,allow,k8s_cluster,project123,us-central1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-27342', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,198.18.70.196,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-27342,k8s.io,0,OK,operation_synth_7770793,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68911_a9e728a339,2025-11-14T18:18:49.0000000Z,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-11-14T18:19:42.0000000Z,,allow,k8s_cluster,project-finops,us-east1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/prod/rolebindings/system:rb-20720', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.155.74,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/namespaces/prod/rolebindings/system:rb-20720,k8s.io,0,OK,operation_synth_6753624,k8s.io,True,True,rbac.authorization.k8s.io/v1.RoleBinding,system:rb-20720,rbac-defaults,true,prod,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-20720,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'prod'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'prod'}]",rbac.authorization.k8s.io/v1.RoleBinding,system:rb-20720,rbac-defaults,true,prod,2025-11-14T18:18:49.0000000Z,"[{'time': '2025-11-14T18:18:49.0000000Z', 'operation': 'Update', 'apiVersion': 'rbac.authorization.k8s.io/v1', 'fieldsType': 'FieldsV1', 'fieldsV1': {'f:metadata': {'f:annotations': {'.': {}, 'f:rbac.authorization.kubernetes.io/autoupdate': {}}, 'f:labels': {'.': {}, 'f:kubernetes.io/bootstrapping': {}}}, 'f:roleRef': {}, 'f:subjects': {}}, 'manager': 'kube-apiserver'}]",9d223ddd-3526-4afd-ac2f-22ade0fd90d4,842333461719962470,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-20720,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'prod'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'prod'}]"
synth_event_68921_ee6d64c4f0,2025-04-29T02:59:34.0000000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-04-29T03:02:41.0000000Z,,allow,k8s_cluster,project123,asia-southeast1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/prod/roles/system:roles-97631', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,::1,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/namespaces/prod/roles/system:roles-97631,k8s.io,0,OK,operation_synth_8581916,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68931_1bcf3b7cc7,2025-12-26T11:07:44.0000000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-12-26T11:11:37.0000000Z,,allow,k8s_cluster,project123,us-east1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'networking.k8s.io/v1/namespaces/staging/ingresses/system:ingresses-37636', 'permission': 'io.k8s.networking.k8s.io.v1.ingresses.create', 'granted': True}]",io.k8s.networking.k8s.io.v1.ingresses.create,198.19.59.58,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,networking.k8s.io/v1/namespaces/staging/ingresses/system:ingresses-37636,k8s.io,0,OK,operation_synth_4234834,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
synth_event_68941_474bee5850,2025-02-23T18:39:51.0000000Z,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-02-23T18:39:55.0000000Z,,allow,k8s_cluster,project123,us-central1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/payments/rolebindings/system:rb-71915', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.129.6,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/namespaces/payments/rolebindings/system:rb-71915,k8s.io,0,OK,operation_synth_4054166,k8s.io,True,True,rbac.authorization.k8s.io/v1.RoleBinding,system:rb-71915,rbac-defaults,true,payments,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-71915,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'payments'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'payments'}]",rbac.authorization.k8s.io/v1.RoleBinding,system:rb-71915,rbac-defaults,true,payments,2025-02-23T18:39:51.0000000Z,"[{'time': '2025-02-23T18:39:51.0000000Z', 'operation': 'Update', 'apiVersion': 'rbac.authorization.k8s.io/v1', 'fieldsType': 'FieldsV1', 'fieldsV1': {'f:metadata': {'f:annotations': {'.': {}, 'f:rbac.authorization.kubernetes.io/autoupdate': {}}, 'f:labels': {'.': {}, 'f:kubernetes.io/bootstrapping': {}}}, 'f:roleRef': {}, 'f:subjects': {}}, 'manager': 'kube-apiserver'}]",22a895a9-40a4-4bf5-94fb-02426c821c5d,716890618832753096,rbac.authorization.k8s.io/v1,RoleBinding,system:system:rb-71915,Role,rbac.authorization.k8s.io,"[{'name': 'system:kube-controller-manager', 'kind': 'User', 'apiGroup': 'rbac.authorization.k8s.io'}, {'name': 'kube-controller-manager', 'kind': 'ServiceAccount', 'namespace': 'payments'}, {'name': 'rbac-controller', 'kind': 'ServiceAccount', 'namespace': 'payments'}]"
synth_event_68951_f2a52fa2b1,2025-03-23T18:38:28.0000000Z,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-03-23T18:39:52.0000000Z,RBAC: access denied,forbid,k8s_cluster,project-finops,europe-west1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'gateway.networking.k8s.io/v1/namespaces/monitoring/httproutes/system:httproutes-50688', 'permission': 'io.k8s.networking.gateway.v1.httproutes.create', 'granted': False}]",io.k8s.networking.gateway.v1.httproutes.create,198.18.183.253,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,gateway.networking.k8s.io/v1/namespaces/monitoring/httproutes/system:httproutes-50688,k8s.io,7,forbidden: User 'platform@company.com' cannot call method 'io.k8s.networking.gateway.v1.httproutes.create' on 'gateway.networking.k8s.io/v1/namespaces/monitoring/httproutes/system:httproutes-50688',operation_synth_9955019,k8s.io,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
