insertId,timestamp,logName,receiveTimestamp,labels.authorization.k8s.io/decision,resource.type,resource.labels.project_id,resource.labels.location,resource.labels.cluster_name,protoPayload.@type,protoPayload.authenticationInfo.principalEmail,protoPayload.authorizationInfo,protoPayload.methodName,protoPayload.requestMetadata.callerIp,protoPayload.requestMetadata.callerSuppliedUserAgent,protoPayload.resourceName,protoPayload.serviceName,protoPayload.status.code,protoPayload.status.message,operation.id,operation.producer,operation.last,operation.first,anonymous_principal,timestamp__epoch_s,receiveTimestamp__epoch_s,callerIp_first_octet,logName__le,labels.authorization.k8s.io/decision__le,resource.labels.project_id__le,resource.labels.location__le,resource.labels.cluster_name__le,protoPayload.methodName__le,protoPayload.requestMetadata.callerSuppliedUserAgent__le
synth_event_78801_d1e576ffdf,2025-07-03 06:31:03+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-07-03 06:32:06+00:00,allow,k8s_cluster,project-observability,europe-west1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'api/v1/namespaces/staging/secrets/system:secrets-2501', 'permission': 'io.k8s.core.v1.secrets.create', 'granted': True}]",io.k8s.core.v1.secrets.create,198.19.188.176,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,api/v1/namespaces/staging/secrets/system:secrets-2501,k8s.io,0,OK,operation_synth_8742074,k8s.io,True,True,0,1751524263.0,1751524326.0,198.0,2,0,2,1,3,7,4
synth_event_78811_6218c366bc,2025-11-17 11:18:03+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-11-17 11:19:28+00:00,allow,k8s_cluster,project123,europe-west4,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/payments/rolebindings/system:rb-50409', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.185.106,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/namespaces/payments/rolebindings/system:rb-50409,k8s.io,0,OK,operation_synth_6529650,k8s.io,True,True,0,1763378283.0,1763378368.0,198.0,3,0,3,2,1,2,8
synth_event_78821_7939d6cf71,2026-02-01 22:44:01+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2026-02-01 22:47:37+00:00,allow,k8s_cluster,project123,asia-southeast1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'storage.k8s.io/v1/storageclasses/system:storageclasses-83258', 'permission': 'io.k8s.storage.k8s.io.v1.storageclasses.create', 'granted': True}]",io.k8s.storage.k8s.io.v1.storageclasses.create,198.19.139.232,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,storage.k8s.io/v1/storageclasses/system:storageclasses-83258,k8s.io,0,OK,operation_synth_7883663,k8s.io,True,True,0,1769985841.0,1769986057.0,198.0,3,0,3,0,2,15,5
synth_event_78831_a319abdf24,2025-06-25 09:34:12+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-06-25 09:34:31+00:00,allow,k8s_cluster,project-ml,us-west1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/payments/rolebindings/system:rb-57429', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.3.65,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,rbac.authorization.k8s.io/v1/namespaces/payments/rolebindings/system:rb-57429,k8s.io,0,OK,operation_synth_3852855,k8s.io,True,True,0,1750844052.0,1750844071.0,198.0,1,0,1,5,3,2,9
synth_event_78841_2140f3a3a3,2025-06-26 15:44:39+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-06-26 15:48:23+00:00,allow,k8s_cluster,project123,europe-west4,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/prod/roles/system:roles-11393', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.18.51.113,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,rbac.authorization.k8s.io/v1/namespaces/prod/roles/system:roles-11393,k8s.io,0,OK,operation_synth_6331121,k8s.io,True,True,0,1750952679.0,1750952903.0,198.0,3,0,3,2,5,3,4
synth_event_78851_f4df774fbe,2026-03-06 08:55:09+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2026-03-06 08:55:47+00:00,allow,k8s_cluster,project-finops,asia-southeast1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'gateway.networking.k8s.io/v1/namespaces/staging/httproutes/system:httproutes-8969', 'permission': 'io.k8s.networking.gateway.v1.httproutes.create', 'granted': True}]",io.k8s.networking.gateway.v1.httproutes.create,198.19.36.38,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,gateway.networking.k8s.io/v1/namespaces/staging/httproutes/system:httproutes-8969,k8s.io,0,OK,operation_synth_8076977,k8s.io,True,True,0,1772787309.0,1772787347.0,198.0,0,0,0,0,6,10,5
synth_event_78861_abd87c3a23,2026-01-18 22:36:59+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2026-01-18 22:39:30+00:00,allow,k8s_cluster,project-ml,asia-southeast1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'apps/v1/namespaces/gateway-system/deployments/system:dep-73515', 'permission': 'io.k8s.apps.v1.deployments.update', 'granted': True}]",io.k8s.apps.v1.deployments.update,198.19.35.107,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,apps/v1/namespaces/gateway-system/deployments/system:dep-73515,k8s.io,0,OK,operation_synth_3919528,k8s.io,True,True,0,1768775819.0,1768775970.0,198.0,1,0,1,0,2,0,4
synth_event_78871_9b126210d1,2025-01-07 22:52:12+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-01-07 22:52:26+00:00,allow,k8s_cluster,project-ml,europe-west1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/security/roles/system:roles-75160', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.19.51.12,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,rbac.authorization.k8s.io/v1/namespaces/security/roles/system:roles-75160,k8s.io,0,OK,operation_synth_4236203,k8s.io,True,True,0,1736290332.0,1736290346.0,198.0,1,0,1,1,3,3,5
synth_event_78881_6981634b2b,2025-10-08 11:08:19+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-10-08 11:11:21+00:00,allow,k8s_cluster,project123,us-east1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-45695', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.208.203,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-45695,k8s.io,0,OK,operation_synth_6210119,k8s.io,True,True,0,1759921699.0,1759921881.0,198.0,3,0,3,4,4,2,0
synth_event_78891_210aaf728d,2025-08-02 23:27:28+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-08-02 23:28:41+00:00,allow,k8s_cluster,project123,europe-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/staging/rolebindings/system:rb-49168', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.48.85,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,rbac.authorization.k8s.io/v1/namespaces/staging/rolebindings/system:rb-49168,k8s.io,0,OK,operation_synth_9270714,k8s.io,True,True,0,1754177248.0,1754177321.0,198.0,3,0,3,1,2,2,4
synth_event_78901_d3d4b47bad,2025-06-08 05:11:20+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-06-08 05:13:55+00:00,allow,k8s_cluster,project-ml,asia-southeast1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/kube-system/roles/system:roles-83798', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.19.218.22,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,rbac.authorization.k8s.io/v1/namespaces/kube-system/roles/system:roles-83798,k8s.io,0,OK,operation_synth_7227253,k8s.io,True,True,0,1749359480.0,1749359635.0,198.0,1,0,1,0,3,3,9
synth_event_78911_785b5189c3,2025-11-12 03:05:45+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-11-12 03:08:15+00:00,allow,k8s_cluster,project123,us-central1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'gateway.networking.k8s.io/v1/namespaces/gateway-system/httproutes/system:httproutes-23650', 'permission': 'io.k8s.networking.gateway.v1.httproutes.create', 'granted': True}]",io.k8s.networking.gateway.v1.httproutes.create,198.19.233.105,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,gateway.networking.k8s.io/v1/namespaces/gateway-system/httproutes/system:httproutes-23650,k8s.io,0,OK,operation_synth_6673997,k8s.io,True,True,0,1762916745.0,1762916895.0,198.0,3,0,3,3,1,10,4
synth_event_78921_0c5d5c7ee0,2026-02-13 10:43:01+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2026-02-13 10:46:59+00:00,allow,k8s_cluster,project-ml,us-central1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/monitoring/roles/system:roles-66454', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.18.205.35,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,rbac.authorization.k8s.io/v1/namespaces/monitoring/roles/system:roles-66454,k8s.io,0,OK,operation_synth_3012468,k8s.io,True,True,0,1770979381.0,1770979619.0,198.0,1,0,1,3,3,3,5
synth_event_78931_4c7b72e786,2026-03-04 03:57:31+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2026-03-04 04:01:27+00:00,allow,k8s_cluster,project-ml,us-central1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ops@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/payments/rolebindings/system:rb-83102', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.87.128,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,rbac.authorization.k8s.io/v1/namespaces/payments/rolebindings/system:rb-83102,k8s.io,0,OK,operation_synth_2787911,k8s.io,True,True,0,1772596651.0,1772596887.0,198.0,1,0,1,3,6,2,4
synth_event_78941_3d3be5633e,2025-01-11 03:41:49+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-01-11 03:44:57+00:00,allow,k8s_cluster,project-ml,europe-west4,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'batch/v1/namespaces/gateway-system/jobs/system:jobs-15340', 'permission': 'io.k8s.batch.v1.jobs.create', 'granted': True}]",io.k8s.batch.v1.jobs.create,198.18.206.75,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,batch/v1/namespaces/gateway-system/jobs/system:jobs-15340,k8s.io,0,OK,operation_synth_9447831,k8s.io,True,True,0,1736566909.0,1736567097.0,198.0,1,0,1,2,6,4,0
synth_event_78951_8dbcd02803,2025-11-17 15:05:42+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-11-17 15:07:15+00:00,allow,k8s_cluster,project123,europe-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/monitoring/roles/system:roles-50682', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.19.44.205,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,rbac.authorization.k8s.io/v1/namespaces/monitoring/roles/system:roles-50682,k8s.io,0,OK,operation_synth_1462375,k8s.io,True,True,0,1763391942.0,1763392035.0,198.0,3,0,3,1,2,3,4
synth_event_78961_e5ed0365c5,2025-02-28 14:15:14+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-02-28 14:18:35+00:00,forbid,k8s_cluster,project-ml,asia-southeast1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/kube-system/roles/system:roles-27944', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': False}]",io.k8s.authorization.rbac.v1.roles.create,::1,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,rbac.authorization.k8s.io/v1/namespaces/kube-system/roles/system:roles-27944,k8s.io,7,forbidden: User 'ci-bot@company.iam.gserviceaccount.com' cannot call method 'io.k8s.authorization.rbac.v1.roles.create' on 'rbac.authorization.k8s.io/v1/namespaces/kube-system/roles/system:roles-27944',operation_synth_5416518,k8s.io,True,True,0,1740752114.0,1740752315.0,198.0,1,1,1,0,1,3,4
synth_event_78971_7f79df3ba0,2025-04-04 16:53:46+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-04-04 16:54:38+00:00,allow,k8s_cluster,project-ml,asia-southeast1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/kube-system/rolebindings/system:rb-46188', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.65.95,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,rbac.authorization.k8s.io/v1/namespaces/kube-system/rolebindings/system:rb-46188,k8s.io,0,OK,operation_synth_3012293,k8s.io,True,True,0,1743785626.0,1743785678.0,198.0,1,0,1,0,3,2,9
synth_event_78981_dc3e9dd4f8,2025-02-28 08:51:35+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-02-28 08:54:36+00:00,allow,k8s_cluster,project-observability,us-central1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/monitoring/roles/system:roles-62116', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.18.116.240,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,rbac.authorization.k8s.io/v1/namespaces/monitoring/roles/system:roles-62116,k8s.io,0,OK,operation_synth_1426528,k8s.io,True,True,0,1740732695.0,1740732876.0,198.0,2,0,2,3,3,3,5
synth_event_78991_2ff2f08bf5,2025-08-06 21:57:10+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-08-06 21:58:58+00:00,allow,k8s_cluster,project123,asia-southeast1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'apps/v1/namespaces/staging/deployments/system:dep-19239', 'permission': 'io.k8s.apps.v1.deployments.update', 'granted': True}]",io.k8s.apps.v1.deployments.update,198.18.180.116,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,apps/v1/namespaces/staging/deployments/system:dep-19239,k8s.io,0,OK,operation_synth_6606172,k8s.io,True,True,0,1754517430.0,1754517538.0,198.0,3,0,3,0,4,0,9
synth_event_79001_b54e0b6350,2025-02-26 11:26:57+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-02-26 11:28:13+00:00,allow,k8s_cluster,project-ml,us-west1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'api/v1/namespaces/kube-system/secrets/system:secrets-41337', 'permission': 'io.k8s.core.v1.secrets.create', 'granted': True}]",io.k8s.core.v1.secrets.create,198.19.68.169,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,api/v1/namespaces/kube-system/secrets/system:secrets-41337,k8s.io,0,OK,operation_synth_6169045,k8s.io,True,True,0,1740569217.0,1740569293.0,198.0,1,0,1,5,1,7,8
synth_event_79011_f21e2ff3dc,2025-03-02 20:36:57+00:00,projects/project-ml/logs/cloudaudit.googleapis.com%2Factivity,2025-03-02 20:38:08+00:00,allow,k8s_cluster,project-ml,europe-west4,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-81350', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.122.135,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-81350,k8s.io,0,OK,operation_synth_2577165,k8s.io,True,True,0,1740947817.0,1740947888.0,198.0,1,0,1,2,2,2,4
synth_event_79021_4884ac351c,2025-05-13 08:23:20+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-05-13 08:25:00+00:00,allow,k8s_cluster,project123,europe-west1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,admin@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-39084', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.239.35,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-39084,k8s.io,0,OK,operation_synth_6929727,k8s.io,True,True,0,1747124600.0,1747124700.0,198.0,3,0,3,1,5,2,4
synth_event_79031_fe8f3d959f,2025-06-04 12:52:33+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-06-04 12:55:46+00:00,allow,k8s_cluster,project123,europe-west1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'apps/v1/namespaces/monitoring/deployments/system:dep-71717', 'permission': 'io.k8s.apps.v1.deployments.update', 'granted': True}]",io.k8s.apps.v1.deployments.update,198.19.224.114,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,apps/v1/namespaces/monitoring/deployments/system:dep-71717,k8s.io,0,OK,operation_synth_7267425,k8s.io,True,True,0,1749041553.0,1749041746.0,198.0,3,0,3,1,3,0,9
synth_event_79041_1c0ecb3fb7,2026-03-03 12:50:30+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2026-03-03 12:51:06+00:00,allow,k8s_cluster,project-observability,us-east1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/prod/rolebindings/system:rb-73959', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.203.32,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,rbac.authorization.k8s.io/v1/namespaces/prod/rolebindings/system:rb-73959,k8s.io,0,OK,operation_synth_6859109,k8s.io,True,True,0,1772542230.0,1772542266.0,198.0,2,0,2,4,5,2,9
synth_event_79051_f2fc2531f4,2025-12-19 07:15:57+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-12-19 07:19:43+00:00,allow,k8s_cluster,project-observability,us-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,platform@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/security/rolebindings/system:rb-30743', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.18.57.140,kubectl/v1.29.2 (linux/amd64) kubernetes/abcd123,rbac.authorization.k8s.io/v1/namespaces/security/rolebindings/system:rb-30743,k8s.io,0,OK,operation_synth_7898985,k8s.io,True,True,0,1766128557.0,1766128783.0,198.0,2,0,2,5,2,2,9
synth_event_79061_9ad971efa2,2025-08-06 10:15:27+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-08-06 10:16:42+00:00,allow,k8s_cluster,project-observability,asia-southeast1,test-cluster,type.googleapis.com/google.cloud.audit.AuditLog,ci-bot@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/gateway-system/roles/system:roles-58287', 'permission': 'io.k8s.authorization.rbac.v1.roles.create', 'granted': True}]",io.k8s.authorization.rbac.v1.roles.create,198.19.176.173,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,rbac.authorization.k8s.io/v1/namespaces/gateway-system/roles/system:roles-58287,k8s.io,0,OK,operation_synth_5141505,k8s.io,True,True,0,1754475327.0,1754475402.0,198.0,2,0,2,0,6,3,5
synth_event_79071_dd1c13684f,2025-08-22 15:56:08+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-08-22 16:00:04+00:00,allow,k8s_cluster,project-observability,us-east1,staging-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'gateway.networking.k8s.io/v1/namespaces/kube-system/httproutes/system:httproutes-90040', 'permission': 'io.k8s.networking.gateway.v1.httproutes.create', 'granted': True}]",io.k8s.networking.gateway.v1.httproutes.create,198.19.172.200,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,gateway.networking.k8s.io/v1/namespaces/kube-system/httproutes/system:httproutes-90040,k8s.io,0,OK,operation_synth_1501999,k8s.io,True,True,0,1755878168.0,1755878404.0,198.0,2,0,2,4,5,10,5
synth_event_79081_49db30ca10,2026-02-18 04:29:19+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2026-02-18 04:30:57+00:00,allow,k8s_cluster,project-observability,europe-west1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'gateway.networking.k8s.io/v1/namespaces/staging/httproutes/system:httproutes-13018', 'permission': 'io.k8s.networking.gateway.v1.httproutes.create', 'granted': True}]",io.k8s.networking.gateway.v1.httproutes.create,198.19.247.104,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,gateway.networking.k8s.io/v1/namespaces/staging/httproutes/system:httproutes-13018,k8s.io,0,OK,operation_synth_2808915,k8s.io,True,True,0,1771388959.0,1771389057.0,198.0,2,0,2,1,3,10,8
synth_event_79091_0a7003eb11,2025-12-02 12:15:27+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-12-02 12:16:43+00:00,allow,k8s_cluster,project-finops,us-west1,nf-default,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'apps/v1/namespaces/gateway-system/deployments/system:dep-2385', 'permission': 'io.k8s.apps.v1.deployments.update', 'granted': True}]",io.k8s.apps.v1.deployments.update,198.19.94.239,Terraform/1.8.2 (+https://www.terraform.io) terraform-provider-kubernetes/2.31.0,apps/v1/namespaces/gateway-system/deployments/system:dep-2385,k8s.io,0,OK,operation_synth_6034113,k8s.io,True,True,0,1764677727.0,1764677803.0,198.0,0,0,0,5,2,0,4
synth_event_79101_22594cee20,2026-01-13 22:36:49+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2026-01-13 22:39:11+00:00,allow,k8s_cluster,project123,us-east1,prod-cluster,type.googleapis.com/google.cloud.audit.AuditLog,system:apiserver,"[{'resource': 'batch/v1/namespaces/monitoring/jobs/system:jobs-25138', 'permission': 'io.k8s.batch.v1.jobs.create', 'granted': True}]",io.k8s.batch.v1.jobs.create,198.19.137.141,kube-apiserver/v1.35.0 (linux/amd64) kubernetes/4363d1d,batch/v1/namespaces/monitoring/jobs/system:jobs-25138,k8s.io,0,OK,operation_synth_3602033,k8s.io,True,True,0,1768343809.0,1768343951.0,198.0,3,0,3,4,4,4,5
synth_event_79111_874dba8b0e,2025-07-13 14:46:18+00:00,projects/project123/logs/cloudaudit.googleapis.com%2Factivity,2025-07-13 14:50:17+00:00,allow,k8s_cluster,project123,us-west1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-38886', 'permission': 'io.k8s.authorization.rbac.v1.clusterrolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.clusterrolebindings.create,198.19.160.12,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,rbac.authorization.k8s.io/v1/clusterrolebindings/system:crb-38886,k8s.io,0,OK,operation_synth_9097322,k8s.io,True,True,0,1752417978.0,1752418217.0,198.0,3,0,3,5,1,1,0
synth_event_79121_2bb9c78c77,2025-11-25 22:36:18+00:00,projects/project-finops/logs/cloudaudit.googleapis.com%2Factivity,2025-11-25 22:38:13+00:00,allow,k8s_cluster,project-finops,us-west1,gke-core,type.googleapis.com/google.cloud.audit.AuditLog,service-account@company.iam.gserviceaccount.com,"[{'resource': 'gateway.networking.k8s.io/v1/namespaces/gateway-system/httproutes/system:httproutes-83419', 'permission': 'io.k8s.networking.gateway.v1.httproutes.create', 'granted': True}]",io.k8s.networking.gateway.v1.httproutes.create,198.18.178.36,Google-Cloud-SDK gcloud/471.0.0 command/gcloud.container.clusters.get-credentials,gateway.networking.k8s.io/v1/namespaces/gateway-system/httproutes/system:httproutes-83419,k8s.io,0,OK,operation_synth_3689250,k8s.io,True,True,0,1764110178.0,1764110293.0,198.0,0,0,0,5,1,10,0
synth_event_79131_a050e917f4,2025-01-01 22:27:26+00:00,projects/project-observability/logs/cloudaudit.googleapis.com%2Factivity,2025-01-01 22:29:00+00:00,allow,k8s_cluster,project-observability,europe-west1,payments-cluster,type.googleapis.com/google.cloud.audit.AuditLog,dev@company.com,"[{'resource': 'rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-68259', 'permission': 'io.k8s.authorization.rbac.v1.rolebindings.create', 'granted': True}]",io.k8s.authorization.rbac.v1.rolebindings.create,198.19.135.73,kubectl/v1.28.5 (darwin/arm64) kubernetes/efgh456,rbac.authorization.k8s.io/v1/namespaces/gateway-system/rolebindings/system:rb-68259,k8s.io,0,OK,operation_synth_7263642,k8s.io,True,True,0,1735770446.0,1735770540.0,198.0,2,0,2,1,3,2,8
