protoPayload.status.code,anonymous_principal,timestamp__epoch_s,logName__le,labels.authorization.k8s.io/decision__le,resource.labels.project_id__le,resource.labels.location__le,resource.labels.cluster_name__le,protoPayload.methodName__le,protoPayload.requestMetadata.callerSuppliedUserAgent__le,hour,dayofweek,is_weekend,timestamp_delay_s
0,0,1740900691.0,2,0,2,0,3,2,4,7,6,1,92.0
0,0,1746754108.0,0,0,0,5,2,2,9,1,4,0,154.0
7,0,1742112945.0,0,1,0,1,2,1,5,8,6,1,92.0
0,0,1741039979.0,3,0,3,4,1,2,4,22,0,0,190.0
0,0,1751080773.0,3,0,3,4,6,2,9,3,5,1,56.0
7,0,1770621153.0,3,1,3,2,1,10,4,7,0,0,240.0
0,0,1747903099.0,3,0,3,0,5,11,8,8,3,0,196.0
0,0,1742464809.0,2,0,2,4,2,1,5,10,3,0,203.0
0,0,1742022215.0,3,0,3,0,4,2,0,7,5,1,210.0
0,0,1744640420.0,2,0,2,0,6,2,5,14,0,0,53.0
0,0,1764582011.0,0,0,0,5,4,2,4,9,0,0,127.0
0,0,1765541147.0,0,0,0,4,1,0,4,12,4,0,105.0
0,0,1760643673.0,0,0,0,5,4,10,9,19,3,0,161.0
0,0,1742778443.0,3,0,3,4,1,6,0,1,0,0,26.0
0,0,1748463044.0,2,0,2,1,5,3,4,20,2,0,210.0
0,0,1747326959.0,0,0,0,4,5,3,8,16,3,0,93.0
0,0,1742232436.0,1,0,1,3,5,6,9,17,0,0,179.0
0,0,1753862995.0,1,0,1,2,3,6,9,8,2,0,194.0
0,0,1768858880.0,0,0,0,1,6,10,0,21,0,0,238.0
0,0,1766744950.0,0,0,0,3,5,0,4,10,4,0,227.0
0,0,1759582677.0,3,0,3,4,3,10,9,12,5,1,9.0
0,0,1753095053.0,2,0,2,0,1,6,5,10,0,0,65.0
7,0,1760504280.0,1,1,1,0,4,3,8,4,2,0,162.0
0,0,1763435331.0,0,0,0,1,3,1,5,3,1,0,74.0
0,0,1750869956.0,3,0,3,1,1,15,9,16,2,0,142.0
0,0,1764812422.0,1,0,1,4,2,3,0,1,3,0,11.0
0,0,1739964907.0,0,0,0,5,5,10,5,11,2,0,6.0
0,0,1745654400.0,0,0,0,5,2,10,0,8,5,1,21.0
0,0,1764727192.0,3,0,3,4,2,1,0,1,2,0,29.0
0,0,1736173513.0,2,0,2,5,1,11,4,14,0,0,43.0
0,0,1751134726.0,1,0,1,3,6,1,8,18,5,1,30.0
7,0,1747496242.0,2,1,2,4,3,5,5,15,5,1,155.0
0,0,1750064933.0,3,0,3,4,3,3,9,9,0,0,99.0
0,0,1763267288.0,1,0,1,1,2,3,5,4,6,1,186.0
0,0,1742277584.0,0,0,0,0,3,0,4,5,1,0,194.0
0,0,1736410551.0,0,0,0,2,2,2,4,8,3,0,85.0
0,0,1755767636.0,3,0,3,4,5,3,4,9,3,0,10.0
0,0,1749290145.0,1,0,1,0,2,6,9,9,5,1,13.0
0,0,1742676693.0,0,0,0,2,4,2,0,20,5,1,138.0
0,0,1756361513.0,1,0,1,3,3,3,9,6,3,0,197.0
0,0,1751338831.0,2,0,2,3,4,3,4,3,1,0,109.0
0,0,1738885467.0,0,0,0,4,4,11,8,23,3,0,224.0
0,0,1736125770.0,1,0,1,1,6,11,4,1,0,0,22.0
0,0,1756301529.0,0,0,0,4,5,2,5,13,2,0,76.0
0,0,1741388444.0,3,0,3,1,1,6,8,23,4,0,190.0
0,0,1735847267.0,3,0,3,2,4,6,9,19,3,0,63.0
0,0,1763995263.0,0,0,0,3,1,0,5,14,0,0,150.0
0,0,1745265452.0,2,0,2,4,3,1,5,19,0,0,4.0
0,0,1736638165.0,1,0,1,4,4,3,0,23,5,1,144.0
0,0,1758723916.0,1,0,1,0,4,5,4,14,2,0,164.0
0,0,1739841571.0,1,0,1,3,3,0,9,1,1,0,69.0
0,0,1759821354.0,3,0,3,0,3,2,0,7,1,0,124.0
0,0,1755399808.0,1,0,1,1,1,1,5,3,6,1,184.0
0,0,1746858330.0,0,0,0,0,1,1,5,6,5,1,136.0
0,0,1771781433.0,1,0,1,4,1,2,0,17,6,1,83.0
0,0,1767496289.0,0,0,0,0,6,0,5,3,6,1,25.0
0,0,1764695826.0,3,0,3,2,4,6,8,17,1,0,122.0
0,0,1770884269.0,1,0,1,2,2,3,4,8,3,0,167.0
7,0,1767628307.0,1,1,1,3,3,10,8,15,0,0,37.0
0,0,1736570409.0,1,0,1,4,5,3,8,4,5,1,30.0
0,0,1755427801.0,2,0,2,4,1,10,5,10,6,1,19.0
0,0,1766949123.0,0,0,0,3,6,1,4,19,6,1,140.0
0,0,1744453307.0,1,0,1,1,4,1,0,10,5,1,115.0
0,0,1737377266.0,2,0,2,1,4,6,8,12,0,0,208.0
0,0,1740021168.0,1,0,1,1,3,10,9,3,3,0,119.0
0,0,1746110480.0,2,0,2,2,2,5,4,14,3,0,119.0
0,0,1768102856.0,0,0,0,1,6,3,4,3,6,1,145.0
0,0,1748679413.0,1,0,1,3,6,2,8,8,5,1,54.0
0,0,1755425922.0,2,0,2,5,5,1,5,10,6,1,35.0
0,0,1763164282.0,1,0,1,3,4,2,5,23,4,0,188.0
0,0,1766408031.0,2,0,2,2,6,4,5,12,0,0,144.0
0,0,1755340703.0,0,0,0,4,3,4,9,10,5,1,11.0
0,0,1745676301.0,2,0,2,5,5,1,9,14,5,1,129.0
0,0,1751048916.0,3,0,3,3,1,2,8,18,4,0,144.0
0,0,1737828317.0,0,0,0,3,4,2,4,18,5,1,125.0
0,0,1743835066.0,1,0,1,1,1,2,8,6,5,1,46.0
0,0,1763602329.0,0,0,0,5,4,1,0,1,3,0,144.0
7,0,1753894408.0,0,1,0,0,3,11,8,16,2,0,176.0
0,0,1752997850.0,0,0,0,0,4,15,8,7,6,1,16.0
0,0,1737739524.0,1,0,1,3,1,2,9,17,4,0,104.0
0,0,1745947442.0,2,0,2,3,3,2,9,17,1,0,152.0
0,0,1737365663.0,0,0,0,3,6,2,9,9,0,0,106.0
7,0,1744834084.0,0,1,0,1,6,10,5,20,2,0,149.0
0,0,1756043971.0,0,0,0,2,6,2,5,13,6,1,209.0
0,0,1761210083.0,0,0,0,4,1,0,5,9,3,0,46.0
0,0,1736639251.0,0,0,0,2,3,6,4,23,5,1,129.0
0,0,1741556060.0,2,0,2,3,4,2,8,21,6,1,214.0
0,0,1739580270.0,3,0,3,4,1,5,9,0,5,1,18.0
0,0,1747007212.0,0,0,0,4,1,4,5,23,6,1,54.0
0,0,1755146760.0,3,0,3,2,1,0,4,4,3,0,238.0
0,0,1752499413.0,3,0,3,3,5,3,8,13,0,0,172.0
0,0,1768366932.0,0,0,0,2,3,2,9,5,2,0,202.0
0,0,1756073167.0,3,0,3,5,5,5,9,22,6,1,177.0
7,0,1744793668.0,0,1,0,5,4,2,4,8,2,0,146.0
0,0,1739312571.0,2,0,2,1,3,2,4,22,1,0,44.0
0,0,1744476462.0,0,0,0,1,2,10,5,16,5,1,162.0
0,0,1740943663.0,2,0,2,1,3,2,9,19,6,1,100.0
0,0,1743855572.0,3,0,3,1,1,7,9,12,5,1,125.0
0,0,1761448402.0,1,0,1,3,3,10,5,3,6,1,150.0
0,0,1736537398.0,3,0,3,5,6,11,8,19,4,0,239.0
0,0,1740973573.0,3,0,3,1,5,2,9,3,0,0,31.0
0,0,1736454421.0,2,0,2,4,5,5,0,20,3,0,84.0
0,0,1756853517.0,1,0,1,4,1,1,4,22,1,0,6.0
0,0,1763579453.0,2,0,2,2,4,2,9,19,2,0,131.0
7,0,1749686510.0,1,1,1,1,6,6,9,0,3,0,17.0
0,0,1739712750.0,1,0,1,3,1,3,4,13,6,1,36.0
0,0,1754997370.0,0,0,0,0,5,5,0,11,1,0,70.0
0,0,1749283559.0,3,0,3,4,6,2,5,8,5,1,229.0
0,0,1751137820.0,1,0,1,2,2,11,4,19,5,1,102.0
0,0,1769256806.0,3,0,3,5,3,3,0,12,5,1,90.0
0,0,1746302024.0,1,0,1,3,5,7,0,19,5,1,102.0
0,0,1745312869.0,2,0,2,1,6,3,8,9,1,0,153.0
0,0,1739201958.0,0,0,0,2,1,1,5,15,0,0,211.0
7,0,1743941475.0,3,1,3,3,6,2,8,12,6,1,194.0
0,0,1744184210.0,2,0,2,5,4,2,0,7,2,0,42.0
0,0,1769503446.0,3,0,3,1,3,0,5,8,1,0,57.0
7,0,1752477847.0,1,1,1,2,1,5,8,7,0,0,236.0
0,0,1760484339.0,0,0,0,1,5,6,0,23,1,0,39.0
0,0,1750697571.0,0,0,0,1,6,6,8,16,0,0,148.0
0,0,1738761422.0,2,0,2,4,3,2,5,13,2,0,36.0
0,0,1737318240.0,3,0,3,3,1,2,0,20,6,1,33.0
0,0,1769483012.0,3,0,3,0,5,2,0,3,1,0,101.0
0,0,1756540584.0,2,0,2,3,2,1,9,7,5,1,67.0
0,0,1754427800.0,0,0,0,1,5,10,8,21,1,0,49.0
0,0,1769987452.0,0,0,0,4,6,0,4,23,6,1,197.0
0,0,1749642855.0,0,0,0,2,2,7,8,11,2,0,224.0
0,0,1754274456.0,1,0,1,4,5,2,4,2,0,0,106.0
0,0,1751199776.0,2,0,2,1,3,1,4,12,6,1,234.0
0,0,1746610901.0,0,0,0,2,3,3,4,9,2,0,167.0
7,0,1752391871.0,0,1,0,4,4,10,8,7,6,1,195.0
0,0,1749798226.0,0,0,0,3,1,11,0,7,4,0,157.0
0,0,1762431545.0,0,0,0,5,1,4,9,12,3,0,117.0
0,0,1760673298.0,0,0,0,2,5,2,5,3,4,0,192.0
0,0,1751304701.0,0,0,0,3,1,15,4,17,0,0,200.0
0,0,1764083415.0,0,0,0,3,1,5,8,15,1,0,122.0
7,0,1743587639.0,2,1,2,3,2,6,8,9,2,0,142.0
7,0,1742981559.0,2,1,2,5,1,10,4,9,2,0,63.0
0,0,1743617274.0,0,0,0,4,5,2,8,18,2,0,104.0
0,0,1769002456.0,0,0,0,4,1,3,5,13,2,0,204.0
0,0,1759066050.0,1,0,1,1,6,2,0,13,6,1,67.0
0,0,1738974911.0,2,0,2,4,6,2,4,0,5,1,101.0
0,0,1759074646.0,3,0,3,3,2,2,0,15,6,1,187.0
0,0,1739861863.0,3,0,3,5,5,0,0,6,1,0,112.0
0,0,1745172064.0,3,0,3,1,3,3,5,18,6,1,129.0
0,0,1759216024.0,3,0,3,0,2,2,4,7,1,0,50.0
0,0,1748103871.0,2,0,2,3,2,2,9,16,5,1,133.0
0,0,1769491206.0,3,0,3,4,5,2,4,5,1,0,18.0
0,0,1751226853.0,0,0,0,3,6,4,5,19,6,1,138.0
0,0,1743765738.0,0,0,0,4,1,10,4,11,4,0,185.0
0,0,1764202596.0,3,0,3,3,4,1,5,0,3,0,73.0
0,0,1744815556.0,0,0,0,2,2,2,4,14,2,0,191.0
0,0,1738144914.0,0,0,0,1,5,2,5,10,2,0,209.0
0,0,1763477461.0,0,0,0,4,3,1,5,14,1,0,204.0
0,0,1758926312.0,2,0,2,3,1,6,0,22,4,0,180.0
0,0,1751837697.0,2,0,2,3,6,11,4,21,6,1,41.0
0,0,1762350846.0,3,0,3,5,4,1,4,13,2,0,135.0
0,0,1736810864.0,3,0,3,0,6,6,4,23,0,0,214.0
0,0,1739016555.0,0,0,0,0,5,11,8,12,5,1,195.0
0,0,1747369670.0,1,0,1,2,3,3,4,4,4,0,181.0
0,0,1749523754.0,2,0,2,2,2,3,8,2,1,0,160.0
0,0,1769944225.0,3,0,3,1,2,1,8,11,6,1,119.0
0,0,1736942923.0,1,0,1,3,5,2,9,12,2,0,137.0
0,0,1768694698.0,2,0,2,2,5,2,0,0,6,1,40.0
7,0,1772374156.0,2,1,2,1,4,11,9,14,6,1,200.0
7,0,1738963403.0,3,1,3,3,2,0,0,21,4,0,235.0
0,0,1770263090.0,2,0,2,1,5,2,8,3,3,0,42.0
0,0,1768166622.0,0,0,0,4,1,2,8,21,6,1,10.0
0,0,1747417548.0,3,0,3,0,1,1,0,17,4,0,50.0
0,0,1761670861.0,0,0,0,4,2,1,8,17,1,0,154.0
0,0,1740362118.0,1,0,1,5,5,6,9,1,0,0,33.0
0,0,1769216133.0,3,0,3,4,3,2,9,0,5,1,174.0
0,0,1746227579.0,0,0,0,4,6,2,4,23,4,0,134.0
0,0,1770875699.0,2,0,2,1,2,10,0,5,3,0,19.0
0,0,1744773892.0,0,0,0,0,5,3,9,3,2,0,160.0
0,0,1756713799.0,2,0,2,3,6,2,5,8,0,0,200.0
0,0,1765737872.0,3,0,3,3,3,1,8,18,6,1,186.0
7,0,1735825818.0,0,1,0,5,1,2,4,13,3,0,219.0
7,0,1768293674.0,0,1,0,4,5,2,4,8,1,0,186.0
0,0,1764397765.0,1,0,1,2,1,2,8,6,5,1,29.0
0,0,1744819919.0,2,0,2,3,6,2,0,16,2,0,139.0
0,0,1741591289.0,0,0,0,2,3,4,8,7,0,0,185.0
0,0,1741725767.0,0,0,0,4,4,2,4,20,1,0,198.0
0,0,1771797749.0,2,0,2,4,5,2,9,22,6,1,37.0
0,0,1750701158.0,3,0,3,5,6,11,9,17,0,0,7.0
0,0,1748945569.0,1,0,1,2,3,3,0,10,1,0,81.0
0,0,1763118666.0,0,0,0,5,2,1,9,11,4,0,213.0
0,0,1739869436.0,2,0,2,2,3,3,8,9,1,0,188.0
0,0,1750857858.0,0,0,0,2,3,3,9,13,2,0,165.0
0,0,1747435669.0,0,0,0,0,4,3,0,22,4,0,95.0
0,0,1751791795.0,1,0,1,3,2,0,4,8,6,1,13.0
0,0,1760255522.0,0,0,0,3,2,2,5,7,6,1,101.0
0,0,1772671585.0,3,0,3,3,2,3,9,0,3,0,29.0
0,0,1764203708.0,0,0,0,3,1,5,9,0,3,0,123.0
0,0,1752237503.0,0,0,0,3,1,1,9,12,4,0,23.0
0,0,1755321737.0,2,0,2,0,3,1,9,5,5,1,19.0
7,0,1738530472.0,0,1,0,0,5,6,5,21,6,1,7.0
0,0,1755840875.0,3,0,3,1,5,5,4,5,4,0,80.0
0,0,1758223923.0,2,0,2,0,1,3,9,19,3,0,215.0
0,0,1761314164.0,2,0,2,5,2,11,9,13,4,0,5.0
0,0,1737461345.0,3,0,3,0,3,1,4,12,1,0,186.0
0,0,1744766932.0,2,0,2,0,2,6,5,1,2,0,148.0
0,0,1767126139.0,3,0,3,5,3,2,9,20,1,0,63.0
0,0,1771366638.0,2,0,2,4,2,3,5,22,1,0,229.0
0,0,1771746555.0,0,0,0,5,5,2,9,7,6,1,233.0
7,0,1763757522.0,3,1,3,5,1,2,4,20,4,0,107.0
0,0,1755580577.0,3,0,3,5,6,0,8,5,1,0,178.0
0,0,1770950482.0,2,0,2,2,6,2,8,2,4,0,171.0
0,0,1770831658.0,2,0,2,1,1,10,9,17,2,0,64.0
0,0,1745904137.0,1,0,1,1,2,5,5,5,1,0,136.0
0,0,1751917678.0,3,0,3,3,4,10,8,19,0,0,193.0
0,0,1770250738.0,1,0,1,2,6,3,5,0,3,0,153.0
0,0,1748312884.0,0,0,0,1,6,2,8,2,1,0,206.0
0,0,1740586924.0,3,0,3,0,1,3,5,16,2,0,136.0
0,0,1754911817.0,0,0,0,0,5,0,8,11,0,0,78.0
0,0,1761660404.0,2,0,2,5,5,3,5,14,1,0,223.0
0,0,1742372355.0,3,0,3,4,4,2,9,8,2,0,100.0
0,0,1763931414.0,3,0,3,0,3,3,8,20,6,1,102.0
0,0,1746683180.0,2,0,2,5,5,3,4,5,3,0,138.0
0,0,1753967206.0,2,0,2,5,5,3,8,13,3,0,198.0
0,0,1754689438.0,1,0,1,2,1,6,4,21,4,0,198.0
0,0,1756707763.0,2,0,2,5,6,3,4,6,0,0,32.0
0,0,1766918639.0,0,0,0,5,3,3,8,10,6,1,102.0
0,0,1762689938.0,0,0,0,3,6,3,0,12,6,1,207.0
7,0,1767994303.0,1,1,1,2,3,6,5,21,4,0,14.0
0,0,1752721218.0,2,0,2,2,6,0,0,3,3,0,102.0
0,0,1736029216.0,0,0,0,0,1,3,4,22,5,1,31.0
0,0,1758401220.0,3,0,3,2,2,1,0,20,5,1,172.0
0,0,1755143212.0,3,0,3,4,4,3,0,3,3,0,219.0
0,0,1761273195.0,2,0,2,0,6,6,0,2,4,0,124.0
0,0,1751860671.0,1,0,1,4,5,2,5,3,0,0,100.0
0,0,1762072529.0,3,0,3,3,1,10,0,8,6,1,141.0
0,0,1737223571.0,1,0,1,2,1,3,0,18,5,1,196.0
0,0,1772133152.0,2,0,2,4,2,3,0,19,3,0,162.0
0,0,1737380621.0,1,0,1,1,4,2,9,13,0,0,187.0
0,0,1752948884.0,2,0,2,4,2,10,5,18,5,1,164.0
0,0,1766579941.0,3,0,3,1,6,3,0,12,2,0,240.0
0,0,1749591531.0,0,0,0,5,2,1,0,21,1,0,173.0
0,0,1770360969.0,2,0,2,1,3,2,9,6,4,0,141.0
0,0,1765753299.0,3,0,3,1,1,2,9,23,6,1,18.0
0,0,1756199588.0,2,0,2,5,3,10,9,9,1,0,6.0
0,0,1746285939.0,3,0,3,5,6,2,4,15,5,1,37.0
0,0,1744709033.0,1,0,1,5,2,6,8,9,1,0,94.0
0,0,1756514168.0,2,0,2,5,5,2,5,0,5,1,17.0
0,0,1766543296.0,1,0,1,1,3,2,4,2,2,0,180.0
0,0,1753151048.0,3,0,3,2,5,2,5,2,1,0,239.0
0,0,1746525688.0,2,0,2,3,3,5,4,10,1,0,8.0
0,0,1771763995.0,0,0,0,3,6,1,0,12,6,1,239.0
0,0,1747555388.0,0,0,0,0,1,1,5,8,6,1,171.0
0,0,1752518377.0,3,0,3,2,5,0,4,18,0,0,7.0
0,0,1739998587.0,0,0,0,2,4,15,0,20,2,0,12.0
0,0,1743521985.0,1,0,1,5,3,3,8,15,1,0,54.0
0,0,1745645972.0,3,0,3,3,6,2,0,5,5,1,145.0
0,0,1772637378.0,3,0,3,1,3,2,9,15,2,0,226.0
0,0,1756287712.0,3,0,3,4,6,4,4,9,2,0,57.0
0,0,1751488022.0,3,0,3,5,6,1,4,20,2,0,150.0
0,0,1759117587.0,3,0,3,5,5,5,8,3,0,0,151.0
0,0,1758030205.0,3,0,3,0,4,3,4,13,1,0,118.0
0,0,1751688825.0,1,0,1,4,4,0,9,4,5,1,134.0
0,0,1758422819.0,3,0,3,5,4,4,8,2,6,1,133.0
0,0,1767160256.0,2,0,2,3,1,15,0,5,2,0,150.0
0,0,1752284211.0,2,0,2,1,4,3,8,1,5,1,210.0
0,0,1743533090.0,2,0,2,5,3,1,8,18,1,0,139.0
0,0,1738813160.0,3,0,3,0,5,3,4,3,3,0,222.0
0,0,1753109372.0,1,0,1,1,3,3,8,14,0,0,167.0
0,0,1764646477.0,1,0,1,0,5,3,5,3,1,0,78.0
0,0,1742715635.0,3,0,3,2,3,0,8,7,6,1,151.0
0,0,1741398838.0,0,0,0,5,4,1,8,1,5,1,89.0
0,0,1742980989.0,2,0,2,3,6,2,5,9,2,0,69.0
0,0,1765592687.0,3,0,3,2,5,4,8,2,5,1,226.0
0,0,1770567499.0,0,0,0,0,3,2,8,16,6,1,94.0
0,0,1751983709.0,0,0,0,2,2,2,4,14,1,0,182.0
0,0,1771159604.0,1,0,1,5,5,2,4,12,6,1,187.0
0,0,1737563163.0,1,0,1,2,2,3,5,16,2,0,2.0
0,0,1763715948.0,3,0,3,1,5,15,5,9,4,0,149.0
0,0,1758726508.0,1,0,1,5,1,3,4,15,2,0,223.0
0,0,1767627617.0,0,0,0,1,1,3,9,15,0,0,63.0
0,0,1758565039.0,2,0,2,5,1,1,5,18,0,0,69.0
0,0,1755569258.0,0,0,0,0,6,11,9,2,1,0,108.0
0,0,1755461689.0,1,0,1,0,4,2,9,20,6,1,47.0
0,0,1755064713.0,2,0,2,1,3,3,0,5,2,0,35.0
0,0,1771077466.0,1,0,1,1,2,0,4,13,5,1,20.0
0,0,1754886908.0,2,0,2,2,2,2,8,4,0,0,165.0
0,0,1771809234.0,1,0,1,0,6,4,8,1,0,0,58.0
0,0,1742072591.0,0,0,0,5,3,2,0,21,5,1,2.0
0,0,1741448096.0,1,0,1,0,6,10,9,15,5,1,58.0
0,0,1771780599.0,1,0,1,0,5,0,0,17,6,1,58.0
0,0,1758179509.0,0,0,0,3,6,2,4,7,3,0,130.0
0,0,1746371224.0,0,0,0,5,4,15,5,15,6,1,140.0
0,0,1753536032.0,2,0,2,3,4,15,4,13,5,1,56.0
0,0,1736593713.0,1,0,1,3,6,3,9,11,5,1,150.0
0,0,1741445029.0,3,0,3,1,2,15,5,14,5,1,135.0
0,0,1754378050.0,0,0,0,1,4,3,8,7,1,0,157.0
0,0,1751973284.0,3,0,3,5,2,2,8,11,1,0,195.0
0,0,1735735303.0,0,0,0,3,4,5,5,12,2,0,106.0
0,0,1753276046.0,0,0,0,4,5,6,8,13,2,0,29.0
0,0,1767173982.0,3,0,3,4,1,15,5,9,2,0,217.0
0,0,1770018024.0,0,0,0,3,4,1,5,7,0,0,51.0
0,0,1750494936.0,1,0,1,1,4,2,5,8,5,1,97.0
0,0,1765675018.0,1,0,1,4,2,15,4,1,6,1,62.0
0,0,1770630000.0,2,0,2,2,5,2,9,9,0,0,113.0
0,0,1736870924.0,3,0,3,4,2,1,9,16,1,0,33.0
0,0,1765741991.0,2,0,2,5,1,1,5,19,6,1,147.0
0,0,1766415899.0,3,0,3,1,4,1,4,15,0,0,178.0
0,0,1751860894.0,3,0,3,0,1,4,8,4,0,0,113.0
0,0,1759996910.0,1,0,1,0,3,4,9,8,3,0,45.0
0,0,1739904675.0,3,0,3,4,6,0,8,18,1,0,180.0
0,0,1768295657.0,1,0,1,4,2,10,0,9,1,0,126.0
0,0,1769057045.0,2,0,2,5,4,2,9,4,3,0,153.0
0,0,1759904301.0,0,0,0,1,3,3,5,6,2,0,76.0
0,0,1743141754.0,3,0,3,0,2,0,4,6,4,0,147.0
0,0,1764870310.0,0,0,0,0,1,2,8,17,3,0,71.0
0,0,1737695866.0,0,0,0,3,1,11,4,5,4,0,2.0
0,0,1747806622.0,1,0,1,5,2,2,4,5,2,0,219.0
0,0,1761923188.0,3,0,3,5,2,0,5,15,4,0,192.0
0,0,1745319917.0,1,0,1,5,4,2,9,11,1,0,92.0
0,0,1757220497.0,3,0,3,2,4,2,5,4,6,1,81.0
0,0,1742610052.0,1,0,1,2,4,2,0,2,5,1,126.0
0,0,1758921976.0,2,0,2,3,6,0,9,21,4,0,97.0
0,0,1748954880.0,3,0,3,3,4,4,5,12,1,0,113.0
0,0,1759582118.0,0,0,0,0,5,2,8,12,5,1,232.0
0,0,1767266894.0,1,0,1,0,2,4,8,11,3,0,69.0
0,0,1747348508.0,3,0,3,2,6,1,4,22,3,0,151.0
0,0,1769025124.0,3,0,3,5,2,10,0,19,2,0,87.0
0,0,1764273243.0,0,0,0,3,2,3,0,19,3,0,66.0
0,0,1748832730.0,3,0,3,2,2,6,4,2,0,0,55.0
0,0,1756910073.0,0,0,0,0,3,2,9,14,2,0,129.0
0,0,1756779084.0,1,0,1,4,1,3,8,2,1,0,189.0
0,0,1750256707.0,2,0,2,5,1,5,5,14,2,0,234.0
0,0,1741617041.0,3,0,3,1,3,0,0,14,0,0,86.0
0,0,1752459647.0,1,0,1,3,2,2,9,2,0,0,107.0
0,0,1757765666.0,1,0,1,1,5,10,4,12,5,1,188.0
0,0,1747491190.0,3,0,3,5,5,2,8,14,5,1,79.0
0,0,1748436175.0,2,0,2,3,2,6,0,12,2,0,231.0
0,0,1738618595.0,2,0,2,0,5,2,0,21,0,0,42.0
0,0,1767772169.0,0,0,0,2,4,1,0,7,2,0,104.0
0,0,1766431329.0,3,0,3,1,2,2,8,19,0,0,19.0
0,0,1750452528.0,1,0,1,4,4,0,9,20,4,0,19.0
7,0,1766788787.0,0,1,0,4,6,4,9,22,4,0,79.0
0,0,1764343764.0,1,0,1,5,4,2,9,15,4,0,206.0
0,0,1770778061.0,0,0,0,2,6,3,5,2,2,0,232.0
0,0,1752400411.0,0,0,0,5,6,2,9,9,6,1,156.0
0,0,1768687221.0,1,0,1,4,2,2,9,22,5,1,143.0
0,0,1758641353.0,1,0,1,3,6,2,5,15,1,0,152.0
0,0,1759089055.0,2,0,2,5,3,6,5,19,6,1,123.0
0,0,1764526208.0,0,0,0,5,5,5,9,18,6,1,119.0
0,0,1738312244.0,2,0,2,0,6,11,0,8,4,0,31.0
0,0,1747774730.0,2,0,2,3,4,3,4,20,1,0,236.0
0,0,1736269976.0,1,0,1,3,6,2,9,17,1,0,134.0
0,0,1750971473.0,3,0,3,0,5,11,4,20,3,0,129.0
0,0,1746040574.0,1,0,1,2,1,2,9,19,2,0,95.0
0,0,1770864064.0,3,0,3,3,5,2,0,2,3,0,76.0
0,0,1754798891.0,2,0,2,2,5,1,5,4,6,1,36.0
0,0,1751524263.0,2,0,2,1,3,7,4,6,3,0,63.0
0,0,1763378283.0,3,0,3,2,1,2,8,11,0,0,85.0
0,0,1769985841.0,3,0,3,0,2,15,5,22,6,1,216.0
0,0,1750844052.0,1,0,1,5,3,2,9,9,2,0,19.0
0,0,1750952679.0,3,0,3,2,5,3,4,15,3,0,224.0
0,0,1772787309.0,0,0,0,0,6,10,5,8,4,0,38.0
0,0,1768775819.0,1,0,1,0,2,0,4,22,6,1,151.0
0,0,1736290332.0,1,0,1,1,3,3,5,22,1,0,14.0
0,0,1759921699.0,3,0,3,4,4,2,0,11,2,0,182.0
0,0,1754177248.0,3,0,3,1,2,2,4,23,5,1,73.0
0,0,1749359480.0,1,0,1,0,3,3,9,5,6,1,155.0
0,0,1762916745.0,3,0,3,3,1,10,4,3,2,0,150.0
0,0,1770979381.0,1,0,1,3,3,3,5,10,4,0,238.0
0,0,1772596651.0,1,0,1,3,6,2,4,3,2,0,236.0
0,0,1736566909.0,1,0,1,2,6,4,0,3,5,1,188.0
0,0,1763391942.0,3,0,3,1,2,3,4,15,0,0,93.0
7,0,1740752114.0,1,1,1,0,1,3,4,14,4,0,201.0
0,0,1743785626.0,1,0,1,0,3,2,9,16,4,0,52.0
0,0,1740732695.0,2,0,2,3,3,3,5,8,4,0,181.0
0,0,1754517430.0,3,0,3,0,4,0,9,21,2,0,108.0
0,0,1740569217.0,1,0,1,5,1,7,8,11,2,0,76.0
0,0,1740947817.0,1,0,1,2,2,2,4,20,6,1,71.0
0,0,1747124600.0,3,0,3,1,5,2,4,8,1,0,100.0
0,0,1749041553.0,3,0,3,1,3,0,9,12,2,0,193.0
0,0,1772542230.0,2,0,2,4,5,2,9,12,1,0,36.0
0,0,1766128557.0,2,0,2,5,2,2,9,7,4,0,226.0
0,0,1754475327.0,2,0,2,0,6,3,5,10,2,0,75.0
0,0,1755878168.0,2,0,2,4,5,10,5,15,4,0,236.0
0,0,1771388959.0,2,0,2,1,3,10,8,4,2,0,98.0
0,0,1764677727.0,0,0,0,5,2,0,4,12,1,0,76.0
0,0,1768343809.0,3,0,3,4,4,4,5,22,1,0,142.0
0,0,1752417978.0,3,0,3,5,1,1,0,14,6,1,239.0
0,0,1764110178.0,0,0,0,5,1,10,0,22,1,0,115.0
0,0,1735770446.0,2,0,2,1,3,2,8,22,2,0,94.0
0,0,1739389361.0,2,0,2,4,1,2,9,19,2,0,103.0
0,0,1743510752.0,0,0,0,5,1,4,4,12,1,0,128.0
0,0,1758777550.0,0,0,0,5,4,6,8,5,3,0,228.0
0,0,1736552424.0,1,0,1,3,4,2,0,23,4,0,189.0
0,0,1745549629.0,2,0,2,1,3,2,8,2,4,0,10.0
0,0,1735782915.0,1,0,1,1,5,4,4,1,3,0,196.0
0,0,1736093163.0,3,0,3,2,1,1,5,16,6,1,225.0
0,0,1757936147.0,2,0,2,0,1,3,4,11,0,0,118.0
0,0,1750969929.0,2,0,2,5,5,1,0,20,3,0,155.0
